"";"Lineage_Name";"parasiteGenus";"order";"family";"genus";"species";"continent";"country";"region";"site";"strategy_3";"distance_4";"Body_mass";"Territoriality";"Range_Size";"LocID";"ParasiteID";"Latitude";"Longitude"
"4235";"PARUS4";"Leucocytozoon";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_sibilatrix";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"0.96378782699999999";"weak";801;"Loc 191";"Parasite 1421";"55.68";"13.43"
"4236";"PARUS4";"Leucocytozoon";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_communis";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"1.178976947";"weak";1503;"Loc 191";"Parasite 1421";"55.68";"13.43"
"4237";"PARUS4";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"France";"";"Moulis";"resident";"resident";"1.210853365";"weak";3103;"Loc 156";"Parasite 1421";"42.95";"1.08"
"4238";"PARUS6";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Switzerland";"Vaud";"Dorigny, Lausanne";"resident";"resident";"1.210853365";"weak";3103;"Loc 164";"Parasite 1422";"46.52";"6.57"
"4239";"PARUS6";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"1.210853365";"weak";3103;"Loc 191";"Parasite 1422";"55.68";"13.43"
"4240";"PARUS6";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_palustris";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"1.0468851910000001";"weak";988;"Loc 191";"Parasite 1422";"55.68";"13.43"
"4241";"PARUS61";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Asia";"China";"";"Xiaolongmen Forest Park";"resident";"resident";"1.210853365";"weak";3103;"Loc 136";"Parasite 1423";"39.95";"115.43"
"4242";"PARUS62";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Asia";"China";"";"Xiaolongmen Forest Park";"resident";"resident";"1.210853365";"weak";3103;"Loc 136";"Parasite 1424";"39.95";"115.43"
"4243";"PARUS63";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Asia";"China";"";"Xiaolongmen Forest Park";"resident";"resident";"1.210853365";"weak";3103;"Loc 136";"Parasite 1425";"39.95";"115.43"
"4244";"PARUS64";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Asia";"China";"";"Xiaolongmen Forest Park";"resident";"resident";"1.210853365";"weak";3103;"Loc 136";"Parasite 1426";"39.95";"115.43"
"4245";"PARUS64";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_venustulus";"Asia";"China";"";"Xiaolongmen Forest Park";"partial_mig";"short";"1.025305865";"weak";150;"Loc 136";"Parasite 1426";"39.95";"115.43"
"4246";"PARUS65";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Sweden";"";"Southern Gotland";"resident";"resident";"1.210853365";"weak";3103;"Loc 195";"Parasite 1427";"57.05";"18.28"
"4247";"PARUS66";"Plasmodium";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Sweden";"";"Southern Gotland";"resident";"resident";"1.210853365";"weak";3103;"Loc 195";"Parasite 1428";"57.05";"18.28"
"4248";"PARUS66";"Plasmodium";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"1.210853365";"weak";3103;"Loc 191";"Parasite 1428";"55.68";"13.43"
"4249";"PARUS67";"Plasmodium";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Sweden";"";"Southern Gotland";"resident";"resident";"1.210853365";"weak";3103;"Loc 195";"Parasite 1429";"57.05";"18.28"
"4250";"PARUS67";"Plasmodium";"Passeriformes";"Paridae";"Parus";"Parus_palustris";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"1.0468851910000001";"weak";988;"Loc 191";"Parasite 1429";"55.68";"13.43"
"4251";"PARUS7";"Leucocytozoon";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Europe";"Spain";"";"Province of Ávila";"strict_mig";"variable";"1.2362852769999999";"weak";2313;"Loc 145";"Parasite 1430";"40.33";"-5.33"
"4252";"PARUS7";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Germany";"Hessen";"Giessen";"resident";"resident";"1.210853365";"weak";3103;"Loc 175";"Parasite 1430";"50.58";"8.67"
"4253";"PARUS7";"Leucocytozoon";"Passeriformes";"Sittidae";"Sitta";"Sitta_europaea";"Europe";"Germany";"Hessen";"Giessen";"resident";"resident";"1.308991029";"strong";2373;"Loc 175";"Parasite 1430";"50.58";"8.67"
"4254";"PARUS7";"Leucocytozoon";"Passeriformes";"Sittidae";"Sitta";"Sitta_europaea";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"1.308991029";"strong";2373;"Loc 191";"Parasite 1430";"55.68";"13.43"
"4255";"PARUS7";"Leucocytozoon";"Passeriformes";"Sittidae";"Sitta";"Sitta_europaea";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"1.308991029";"strong";2373;"Loc 191";"Parasite 1430";"55.68";"13.43"
"4256";"PARUS7";"Leucocytozoon";"Passeriformes";"Sittidae";"Sitta";"Sitta_europaea";"Europe";"Sweden";"Skane Lan";"Krankesjön";"resident";"resident";"1.308991029";"strong";2373;"Loc 191";"Parasite 1430";"55.68";"13.43"
"4257";"PARUS72";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Germany";"Hessen";"Giessen";"resident";"resident";"1.210853365";"weak";3103;"Loc 175";"Parasite 1431";"50.58";"8.67"
"4258";"PARUS74";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"Germany";"Hessen";"Giessen";"resident";"resident";"1.210853365";"weak";3103;"Loc 175";"Parasite 1432";"50.58";"8.67"
"4259";"PARUS8";"Leucocytozoon";"Passeriformes";"Sylviidae";"Cettia";"Cettia_diphone";"Asia";"Japan";"Saitama";"Tsundashi Pass";"partial_mig";"variable";"1.124178055";"weak";364;"Loc 123";"Parasite 1433";"35.92";"138.80"
"4260";"PARUS89";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"France";"";"Moulis";"resident";"resident";"1.210853365";"weak";3103;"Loc 156";"Parasite 1434";"42.95";"1.08"
"4261";"PARUS90";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"France";"";"Moulis";"resident";"resident";"1.210853365";"weak";3103;"Loc 156";"Parasite 1435";"42.95";"1.08"
"4262";"PARVEN01";"Haemoproteus";"Passeriformes";"Paridae";"Parus";"Parus_venustulus";"Asia";"China";"";"Xiaolongmen Forest Park";"partial_mig";"short";"1.025305865";"weak";150;"Loc 136";"Parasite 1436";"39.95";"115.43"
"4263";"PARVEN02";"Plasmodium";"Passeriformes";"Paridae";"Parus";"Parus_venustulus";"Asia";"China";"";"Xiaolongmen Forest Park";"partial_mig";"short";"1.025305865";"weak";150;"Loc 136";"Parasite 1437";"39.95";"115.43"
"4264";"PARVEN02";"Plasmodium";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_variabilis";"Asia";"Japan";"Saitama";"Tsundashi Pass";"strict_mig";"variable";"1.3765769569999999";"weak";72;"Loc 123";"Parasite 1437";"35.92";"138.80"
"4265";"PARVEN03";"Plasmodium";"Passeriformes";"Paridae";"Parus";"Parus_venustulus";"Asia";"China";"";"Xiaolongmen Forest Park";"partial_mig";"short";"1.025305865";"weak";150;"Loc 136";"Parasite 1438";"39.95";"115.43"
"4266";"PASILI01";"Haemoproteus";"Passeriformes";"Fringillidae";"Passerella";"Passerella_iliaca";"North America";"United States";"California";"China Creek Park";"strict_mig";"variable";"1.5217916499999999";"weak";793;"Loc 125";"Parasite 1439";"36.73";"-119.48"
"4267";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Capitan Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 113";"Parasite 1439";"33.60";"-105.42"
"4268";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Jemez Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 121";"Parasite 1439";"35.83";"-106.55"
"4269";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Zuni Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 115";"Parasite 1439";"35.17";"-108.12"
"4270";"PASILI01";"Haemoproteus";"Passeriformes";"Corvidae";"Corvus";"Corvus_corax";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"resident";"resident";"2.9675339360000001";"weak";5089;"Loc 209";"Parasite 1439";"63.32";"-148.22"
"4271";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 209";"Parasite 1439";"63.32";"-148.22"
"4272";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Elliott Highway Mile 99";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 213";"Parasite 1439";"65.28";"-149.28"
"4273";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Steese Highway Mile 35.8";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 211";"Parasite 1439";"65.15";"-147.32"
"4274";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"Canada";"Alberta";"Sibbald Lake, E";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 177";"Parasite 1439";"51.32";"-114.85"
"4275";"PASILI01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Jemez Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 121";"Parasite 1439";"35.83";"-106.55"
"4276";"PASSAN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Passerculus";"Passerculus_sandwichensis";"North America";"United States";"";"Avoca, New York";"partial_mig";"variable";"1.3003780650000001";"weak";1332;"Loc 154";"Parasite 1440";"42.38";"-77.42"
"4277";"PASSAN02";"Leucocytozoon";"Passeriformes";"Fringillidae";"Passerculus";"Passerculus_sandwichensis";"North America";"United States";"";"Avoca, New York";"partial_mig";"variable";"1.3003780650000001";"weak";1332;"Loc 154";"Parasite 1441";"42.38";"-77.42"
"4278";"PATFAS01";"Haemoproteus";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_18";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 35";"Parasite 1442";"-7.40";"-78.77"
"4279";"PATFAS01";"Haemoproteus";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_4";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 24";"Parasite 1442";"-6.10";"-78.33"
"4280";"PATFAS01";"Haemoproteus";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_5";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 30";"Parasite 1442";"-6.67";"-77.67"
"4281";"PATFAS01";"Haemoproteus";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_9";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 49";"Parasite 1442";"-12.62";"-72.23"
"4282";"PATFAS02";"Leucocytozoon";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_4";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 24";"Parasite 1443";"-6.10";"-78.33"
"4283";"PATFAS02";"Leucocytozoon";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_6";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 34";"Parasite 1443";"-7.38";"-78.77"
"4284";"PATFAS03";"Leucocytozoon";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_18";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 35";"Parasite 1444";"-7.40";"-78.77"
"4285";"PATFAS04";"Leucocytozoon";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_4";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 24";"Parasite 1445";"-6.10";"-78.33"
"4286";"PATFAS05";"Leucocytozoon";"Columbiformes";"Columbidae";"Patagioenas";"Patagioenas_fasciata";"South America";"Peru";"";"Community_5";"partial_mig";"short";"2.5638369189999999";"none";508;"Loc 30";"Parasite 1446";"-6.67";"-77.67"
"4287";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Anisognathus";"Anisognathus_igniventris";"South America";"Peru";"";"Community_9";"resident";"resident";"1.5314789170000001";"weak";75;"Loc 49";"Parasite 1447";"-12.62";"-72.23"
"4288";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Anisognathus";"Anisognathus_somptuosus";"South America";"Peru";"";"Community_4";"resident";"resident";"1.6483600110000001";"strong";85;"Loc 24";"Parasite 1447";"-6.10";"-78.33"
"4289";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Atlapetes";"Atlapetes_latinuchus";"South America";"Peru";"";"Community_4";"resident";"resident";"1.372175286";"strong";46;"Loc 24";"Parasite 1447";"-6.10";"-78.33"
"4290";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Atlapetes";"Atlapetes_latinuchus";"South America";"Peru";"";"Community_4";"resident";"resident";"1.372175286";"strong";46;"Loc 24";"Parasite 1447";"-6.10";"-78.33"
"4291";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Chlorornis";"Chlorornis_riefferii";"South America";"Peru";"";"Community_5";"resident";"resident";"1.72427587";"none";80;"Loc 30";"Parasite 1447";"-6.67";"-77.67"
"4292";"PAVER01";"Leucocytozoon";"Trochiliformes";"Trochilidae";"Coeligena";"Coeligena_torquata";"South America";"Peru";"";"Community_4";"resident";"resident";"0.82736927299999996";"none";94;"Loc 24";"Parasite 1447";"-6.10";"-78.33"
"4293";"PAVER01";"Leucocytozoon";"Trochiliformes";"Trochilidae";"Coeligena";"Coeligena_torquata";"South America";"Peru";"";"Community_5";"resident";"resident";"0.82736927299999996";"none";94;"Loc 30";"Parasite 1447";"-6.67";"-77.67"
"4294";"PAVER01";"Leucocytozoon";"Passeriformes";"Corvidae";"Cyanocorax";"Cyanocorax_yncas";"South America";"Peru";"";"Community_15";"resident";"resident";"1.8948696570000001";"strong";115;"Loc 17";"Parasite 1447";"-5.08";"-79.22"
"4295";"PAVER01";"Leucocytozoon";"Passeriformes";"Corvidae";"Cyanocorax";"Cyanocorax_yncas";"South America";"Peru";"";"Community_15";"resident";"resident";"1.8948696570000001";"strong";115;"Loc 17";"Parasite 1447";"-5.08";"-79.22"
"4296";"PAVER01";"Leucocytozoon";"Passeriformes";"Vireonidae";"Cyclarhis";"Cyclarhis_gujanensis";"South America";"Peru";"";"Community_5";"resident";"resident";"1.459392488";"weak";1240;"Loc 30";"Parasite 1447";"-6.67";"-77.67"
"4297";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Diglossa";"Diglossa_cyanea";"South America";"Peru";"";"Community_4";"resident";"resident";"1.2314695899999999";"strong";101;"Loc 24";"Parasite 1447";"-6.10";"-78.33"
"4298";"PAVER01";"Leucocytozoon";"Passeriformes";"Certhiidae";"Henicorhina";"Henicorhina_leucoptera";"South America";"Peru";"";"Community_5";"resident";"resident";"1.134177108";"strong";3;"Loc 30";"Parasite 1447";"-6.67";"-77.67"
"4299";"PAVER01";"Leucocytozoon";"Passeriformes";"Turdidae";"Myadestes";"Myadestes_ralloides";"South America";"Peru";"";"Community_15";"resident";"resident";"1.4638929890000001";"weak";112;"Loc 17";"Parasite 1447";"-5.08";"-79.22"
"4300";"PAVER01";"Leucocytozoon";"Trochiliformes";"Trochilidae";"Ocreatus";"Ocreatus_underwoodii";"South America";"Peru";"";"Community_9";"resident";"resident";"0.47712125500000002";"none";105;"Loc 49";"Parasite 1447";"-12.62";"-72.23"
"4301";"PAVER01";"Leucocytozoon";"Passeriformes";"Furnariidae";"Premnoplex";"Premnoplex_brunnescens";"South America";"Peru";"";"Community_4";"resident";"resident";"1.2121876039999999";"weak";119;"Loc 24";"Parasite 1447";"-6.10";"-78.33"
"4302";"PAVER01";"Leucocytozoon";"Passeriformes";"Furnariidae";"Pseudocolaptes";"Pseudocolaptes_boissonneautii";"South America";"Peru";"";"Community_4";"resident";"resident";"1.6424645200000001";"strong";99;"Loc 24";"Parasite 1447";"-6.10";"-78.33"
"4303";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Sericossypha";"Sericossypha_albocristata";"South America";"Peru";"";"Community_15";"resident";"resident";"2.0569048510000001";"strong";36;"Loc 17";"Parasite 1447";"-5.08";"-79.22"
"4304";"PAVER01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Tangara";"Tangara_vassorii";"South America";"Peru";"";"Community_9";"resident";"resident";"1.255272505";"none";85;"Loc 49";"Parasite 1447";"-12.62";"-72.23"
"4305";"PBPIP1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Sweden";"";"Öland";"strict_mig";"long";"1.103461622";"weak";347;"Loc 196";"Parasite 1448";"57.17";"16.97"
"4306";"PBPIP1";"Plasmodium";"Passeriformes";"Corvidae";"Corvus";"Corvus_corax";"Europe";"Bulgaria";"";"Dolno Ozirovo";"resident";"resident";"2.9675339360000001";"weak";5089;"Loc 157";"Parasite 1448";"43.23";"23.35"
"4307";"PBPIP1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Sweden";"Gotlands Lan";"Hemse";"strict_mig";"long";"1.103461622";"weak";347;"Loc 197";"Parasite 1448";"57.17";"18.33"
"4308";"PBPIP1";"Plasmodium";"Passeriformes";"Motacillidae";"Anthus";"Anthus_trivialis";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"1.3679147389999999";"weak";1613;"Loc 191";"Parasite 1448";"55.68";"13.43"
"4309";"PBPIP1";"Plasmodium";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_trochilus";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"0.93951925300000005";"weak";1425;"Loc 191";"Parasite 1448";"55.68";"13.43"
"4310";"PBPIP1";"Plasmodium";"Passeriformes";"Motacillidae";"Anthus";"Anthus_rufulus";"Asia";"India";"";"Peppara";"resident";"resident";"1.3104808910000001";"weak";862;"Loc 88";"Parasite 1448";"8.67";"77.17"
"4311";"PELCAP01";"Haemoproteus";"Passeriformes";"Timaliidae";"Pellorneum";"Pellorneum_capistratum";"Asia";"Malaysia";"Selangor";"Gombak Field Station";"resident";"resident";"1.3996737210000001";"strong";115;"Loc 85";"Parasite 1449";"3.32";"101.75"
"4312";"PENPAN01";"Leucocytozoon";"Bucerotiformes";"Bucerotidae";"Penelopides";"Penelopides_panini";"Asia";"Philippines";"";"Negros";"resident";"resident";"2.672596548";"strong";13;"Loc 94";"Parasite 1450";"10.83";"123.45"
"4313";"PENPAN01";"Leucocytozoon";"Bucerotiformes";"Bucerotidae";"Penelopides";"Penelopides_panini";"Asia";"Philippines";"";"Panay";"resident";"resident";"2.672596548";"strong";13;"Loc 95";"Parasite 1450";"11.05";"122.45"
"4314";"PENPAN02";"Leucocytozoon";"Bucerotiformes";"Bucerotidae";"Penelopides";"Penelopides_panini";"Asia";"Philippines";"";"Panay";"resident";"resident";"2.672596548";"strong";13;"Loc 95";"Parasite 1451";"11.05";"122.45"
"4315";"PENPAN03";"Leucocytozoon";"Bucerotiformes";"Bucerotidae";"Penelopides";"Penelopides_panini";"Asia";"Philippines";"";"Panay";"resident";"resident";"2.672596548";"strong";13;"Loc 95";"Parasite 1452";"11.05";"122.45"
"4316";"PENPAN04";"Leucocytozoon";"Bucerotiformes";"Bucerotidae";"Penelopides";"Penelopides_panini";"Asia";"Philippines";"";"Negros";"resident";"resident";"2.672596548";"strong";13;"Loc 94";"Parasite 1453";"10.83";"123.45"
"4317";"PENPAN05";"Plasmodium";"Bucerotiformes";"Bucerotidae";"Penelopides";"Penelopides_panini";"Asia";"Philippines";"";"Panay";"resident";"resident";"2.672596548";"strong";13;"Loc 95";"Parasite 1454";"11.05";"122.45"
"4318";"PERATE06";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Europe";"France";"";"Moulis";"resident";"resident";"1.210853365";"weak";3103;"Loc 156";"Parasite 1455";"42.95";"1.08"
"4319";"PERCAN01";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Coldfoot";"resident";"resident";"1.854791694";"weak";826;"Loc 214";"Parasite 1456";"67.20";"-150.17"
"4320";"PERCAN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_flammea";"North America";"United States";"Alaska";"Denali Highway High Valley";"partial_mig";"variable";"1.1139433519999999";"weak";1975;"Loc 207";"Parasite 1456";"63.07";"-146.22"
"4321";"PERCAN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Junco";"Junco_hyemalis";"North America";"United States";"Alaska";"Elliott Highway Mile 99";"partial_mig";"variable";"1.2900346110000001";"weak";1141;"Loc 213";"Parasite 1456";"65.28";"-149.28"
"4322";"PERCAN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Junco";"Junco_hyemalis";"North America";"United States";"Alaska";"Elliott Highway Mile 99";"resident";"resident";"1.2900346110000001";"weak";1141;"Loc 213";"Parasite 1456";"65.28";"-149.28"
"4323";"PERCAN01";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"resident";"resident";"1.854791694";"weak";826;"Loc 209";"Parasite 1456";"63.32";"-148.22"
"4324";"PERCAN01";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Elliott Highway Mile 99";"resident";"resident";"1.854791694";"weak";826;"Loc 213";"Parasite 1456";"65.28";"-149.28"
"4325";"PERCAN01";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Steese Highway Mile 50";"resident";"resident";"1.854791694";"weak";826;"Loc 212";"Parasite 1456";"65.22";"-146.93"
"4326";"PERCAN01";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Steese Highway Mile 35.8";"resident";"resident";"1.854791694";"weak";826;"Loc 211";"Parasite 1456";"65.15";"-147.32"
"4327";"PERCAN01";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Steese Highway Mile 35.8";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 211";"Parasite 1456";"65.15";"-147.32"
"4328";"PERCAN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Zonotrichia";"Zonotrichia_leucophrys";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"partial_mig";"variable";"1.4471580310000001";"weak";805;"Loc 209";"Parasite 1456";"63.32";"-148.22"
"4329";"PERCAN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Zonotrichia";"Zonotrichia_leucophrys";"North America";"United States";"Alaska";"Denali Highway Corkscrew Creek";"partial_mig";"variable";"1.4471580310000001";"weak";805;"Loc 206";"Parasite 1456";"63.03";"-147.00"
"4330";"PERCAN01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Zonotrichia";"Zonotrichia_albicollis";"North America";"United States";"";"Chester Co, Pennsylvania";"strict_mig";"variable";"1.3873898259999999";"weak";599;"Loc 138";"Parasite 1456";"39.98";"-75.48"
"4331";"PERCAN02";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Coldfoot";"resident";"resident";"1.854791694";"weak";826;"Loc 214";"Parasite 1457";"67.20";"-150.17"
"4332";"PERCAN03";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Steese Highway Mile 35.8";"resident";"resident";"1.854791694";"weak";826;"Loc 211";"Parasite 1458";"65.15";"-147.32"
"4333";"PERCAN04";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"resident";"resident";"1.854791694";"weak";826;"Loc 209";"Parasite 1459";"63.32";"-148.22"
"4334";"PERCAN04";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Elliott Highway Mile 99";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 213";"Parasite 1459";"65.28";"-149.28"
"4335";"PERCAN05";"Leucocytozoon";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"resident";"resident";"1.854791694";"weak";826;"Loc 209";"Parasite 1460";"63.32";"-148.22"
"4336";"PERCAN06";"Haemoproteus";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"resident";"resident";"1.854791694";"weak";826;"Loc 209";"Parasite 1461";"63.32";"-148.22"
"4337";"PERCAN07";"Haemoproteus";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Steese Highway Mile 50";"resident";"resident";"1.854791694";"weak";826;"Loc 212";"Parasite 1462";"65.22";"-146.93"
"4338";"PERCAN08";"Haemoproteus";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"resident";"resident";"1.854791694";"weak";826;"Loc 209";"Parasite 1463";"63.32";"-148.22"
"4339";"PERCAN09";"Haemoproteus";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Steese Highway Mile 50";"resident";"resident";"1.854791694";"weak";826;"Loc 212";"Parasite 1464";"65.22";"-146.93"
"4340";"PERCAN10";"Haemoproteus";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Denali Highway near Seattle Creek";"resident";"resident";"1.854791694";"weak";826;"Loc 209";"Parasite 1465";"63.32";"-148.22"
"4341";"PERCAN10";"Haemoproteus";"Passeriformes";"Corvidae";"Perisoreus";"Perisoreus_canadensis";"North America";"United States";"Alaska";"Elliott Highway Mile 99";"resident";"resident";"1.854791694";"weak";826;"Loc 213";"Parasite 1465";"65.28";"-149.28"
